ExperimentName	Subject	Session	AmEnglish.ACC	AmEnglish.CRESP	AmEnglish.DEVICE	AmEnglish.RESP	AmEnglish.RT	AmEnglish.RTTime	BritEnglish.ACC	BritEnglish.CRESP	BritEnglish.DEVICE	BritEnglish.RESP	BritEnglish.RT	BritEnglish.RTTime	CanEnglish.ACC	CanEnglish.CRESP	CanEnglish.DEVICE	CanEnglish.RESP	CanEnglish.RT	CanEnglish.RTTime	Chronos.BoxInfo	Clock.Information	consentBriefing.DEVICE	DataFile.Basename	Display.RefreshRate	EndPracticeCheck.DEVICE	ExperimentVersion	getConsent.DEVICE	Group	Instructions1.DEVICE	Instructions2.DEVICE	Instructions3.DEVICE	Instructions4.DEVICE	Instructions5.DEVICE	Instructions6.DEVICE	IntertrialMask2.DEVICE	IntertrialMask3.DEVICE	IntertrialMask4.DEVICE	OtherLang.ACC	OtherLang.CRESP	OtherLang.DEVICE	OtherLang.RESP	OtherLang.RT	OtherLang.RTTime	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	transToDemos.DEVICE	Block	CorrectAnswer	Duration	GreyMask.CRESP	GreyMask.DurationError	GreyMask.OnsetDelay	GreyMask.RESP	GreyMask.RT	GreyPrompt.ACC	GreyPrompt.CRESP	GreyPrompt.DEVICE	GreyPrompt.DurationError	GreyPrompt.OnsetDelay	GreyPrompt.OnsetTime	GreyPrompt.OnsetToOnsetTime	GreyPrompt.RESP	GreyPrompt.RT	GreyPrompt.RTTime	IntertrialMask.DEVICE	Practice	Practice.Cycle	Practice.Sample	Procedure	Prompt	Prompt.ACC	Prompt.CRESP	Prompt.DEVICE	Prompt.DurationError	Prompt.OnsetDelay	Prompt.OnsetTime	Prompt.OnsetToOnsetTime	Prompt.RESP	Prompt.RT	Prompt.RTTime	PromptPattern	Running	Stimulus	TrialPattern	Trials	Trials.Cycle	Trials.Sample	Word1	Word10	Word11	Word12	Word13	Word14	Word15	Word16	Word17	Word18	Word19	Word2	Word20	Word21	Word22	Word23	Word24	Word25	Word26	Word27	Word28	Word29	Word3	Word30	Word31	Word32	Word33	Word34	Word35	Word36	Word37	Word38	Word39	Word4	Word40	Word5	Word6	Word7	Word8	Word9	WordSlide1.DurationError	WordSlide1.OnsetDelay	WordSlide1.OnsetTime	WordSlide1.OnsetToOnsetTime	WordSlide10.DurationError	WordSlide10.OnsetDelay	WordSlide10.OnsetTime	WordSlide10.OnsetToOnsetTime	WordSlide11.DurationError	WordSlide11.OnsetDelay	WordSlide11.OnsetTime	WordSlide11.OnsetToOnsetTime	WordSlide12.DurationError	WordSlide12.OnsetDelay	WordSlide12.OnsetTime	WordSlide12.OnsetToOnsetTime	WordSlide13.DurationError	WordSlide13.OnsetDelay	WordSlide13.OnsetTime	WordSlide13.OnsetToOnsetTime	WordSlide14.DurationError	WordSlide14.OnsetDelay	WordSlide14.OnsetTime	WordSlide14.OnsetToOnsetTime	WordSlide15.DurationError	WordSlide15.OnsetDelay	WordSlide15.OnsetTime	WordSlide15.OnsetToOnsetTime	WordSlide2.DurationError	WordSlide2.OnsetDelay	WordSlide2.OnsetTime	WordSlide2.OnsetToOnsetTime	WordSlide3.DurationError	WordSlide3.OnsetDelay	WordSlide3.OnsetTime	WordSlide3.OnsetToOnsetTime	WordSlide4.DurationError	WordSlide4.OnsetDelay	WordSlide4.OnsetTime	WordSlide4.OnsetToOnsetTime	WordSlide5.DurationError	WordSlide5.OnsetDelay	WordSlide5.OnsetTime	WordSlide5.OnsetToOnsetTime	WordSlide6.DurationError	WordSlide6.OnsetDelay	WordSlide6.OnsetTime	WordSlide6.OnsetToOnsetTime	WordSlide7.DurationError	WordSlide7.OnsetDelay	WordSlide7.OnsetTime	WordSlide7.OnsetToOnsetTime	WordSlide8.DurationError	WordSlide8.OnsetDelay	WordSlide8.OnsetTime	WordSlide8.OnsetToOnsetTime	WordSlide9.DurationError	WordSlide9.OnsetDelay	WordSlide9.OnsetTime	WordSlide9.OnsetToOnsetTime
RSVP_Experiment_1_List_D_2	4	1	1	5	Chronos	5	1805	346727	1	1	Chronos	1	1536	348271	1	1	Chronos	1	848	349130	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.60</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-15T15:15:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9494808076086</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-15T15:15:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-4-1	74.999	Chronos	1.0.0.346	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	1438	350587	-1361642776	Full	3.0.3.60	3.0.3.60	11-15-2019	11/15/2019 3:15:30 PM	10:15:30	3.0.3.43	Chronos	32	5	93		0	0		0	0	5	Chronos	0	12	331922	1000		0	0	Chronos				TrialProc07	and paul mines	1	5	Chronos	1	3	329348	0	5	2561	331909	NE	Trials	4-1	NE	29	1	29	phil	?	?	?	?	?	?	?	?	?	?	mines	?	?	?	?	?	?	?	?	?	?	gold	?	?	?	?	?	?	?	?	?	?	and	?	paul	mines	iron	?	?	0	7	328442	93																									0	0	328535	93	1	0	328628	94	0	1	328722	93	0	0	328815	93	1	0	328908	94	0	1	329002	93								
RSVP_Experiment_1_List_D_2	4	1	1	5	Chronos	5	1805	346727	1	1	Chronos	1	1536	348271	1	1	Chronos	1	848	349130	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.60</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-15T15:15:29Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">9494808076086</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-15T15:15:29Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-4-1	74.999	Chronos	1.0.0.346	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	1438	350587	-1361642776	Full	3.0.3.60	3.0.3.60	11-15-2019	11/15/2019 3:15:30 PM	10:15:30	3.0.3.43	Chronos	33	1	93		1	0		0	0	1	Chronos	1	17	340508	1000		0	0	Chronos				TrialProc14	and my banker africa	0	1	Chronos	0	4	337642	0	5	2849	340491	GS	Trials	6-3	GS	30	1	30	my	europe	and	my	banker	too	?	?	?	?	?	doctor	?	?	?	?	?	?	?	?	?	?	visits	?	?	?	?	?	?	?	?	?	?	africa	?	every	year	and	my	lawyer	0	7	336082	93	0	1	336922	93	0	0	337015	93	1	0	337108	94	0	1	337202	93	0	0	337295	93					0	0	336175	93	1	0	336268	94	0	1	336362	93	0	0	336455	93	1	0	336548	94	0	1	336642	93	0	0	336735	93	1	0	336828	94
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	1	5	93		1	0		0	0	5	Chronos	1	8	132052	1000		0	0	Chronos	1	1	1	TrialProc15	wind blew down	1	5	Chronos	0	4	130066	0	5	1978	132044	F	Practice	Practice1	F				a	blew	down	all	of	the	corn	?	?	?	?	storm	?	?	?	?	?	?	?	?	?	?	came	?	?	?	?	?	?	?	?	?	?	in	?	the	night	and	the	wind	1	6	128412	94	1	0	129252	94	0	1	129346	93	0	0	129439	93	1	0	129532	94	0	1	129626	93	0	0	129719	93	0	1	128506	93	0	0	128599	93	1	0	128692	94	0	1	128786	93	0	0	128879	93	1	0	128972	94	0	1	129066	93	0	0	129159	93
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	2	1	93		1	0		0	0	1	Chronos	1	12	139319	1000		0	0	Chronos	2	1	2	TrialProc09	and books lay	1	1	Chronos	0	4	137826	0	1	1481	139307	F	Practice	Practice2	F				magazines	?	?	?	?	?	?	?	?	?	?	books	?	?	?	?	?	?	?	?	?	?	and	?	?	?	?	?	?	?	?	?	?	journals	?	lay	all	over	the	desk	1	6	136732	94																									0	1	136826	93	0	0	136919	93	1	0	137012	94	0	1	137106	93	0	0	137199	93	1	0	137292	94	0	1	137386	93	0	0	137479	93
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	3	5	93		0	0		0	0	5	Chronos	0	17	145533	1000		0	0	Chronos	3	1	3	TrialProc12	made of wood	1	5	Chronos	1	3	144479	0	5	1037	145516	F	Practice	Practice3	F				the	metal	and	cotton	?	?	?	?	?	?	?	chair	?	?	?	?	?	?	?	?	?	?	in	?	?	?	?	?	?	?	?	?	?	the	?	office	was	made	of	wood	0	7	143106	93	0	0	143946	93	1	0	144039	94	0	1	144133	93													1	0	143199	94	0	1	143293	93	0	0	143386	93	1	0	143479	94	0	1	143573	93	0	0	143666	93	1	0	143759	94	0	1	143853	93
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	4	5	93		0	0		0	0	5	Chronos	1	13	155999	1000		0	0	Chronos				TrialProc11	mixer to make	1	5	Chronos	1	3	154279	0	5	1707	155986	F	Trials	Filler1	F	1	1	1	peter	the	potatoes	?	?	?	?	?	?	?	?	borrows	?	?	?	?	?	?	?	?	?	?	a	?	?	?	?	?	?	?	?	?	?	pot	?	pan	and	mixer	to	make	1	6	152999	94	1	0	153839	94	0	1	153933	93																	0	1	153093	93	0	0	153186	93	1	0	153279	94	0	1	153373	93	0	0	153466	93	1	0	153559	94	0	1	153653	93	0	0	153746	93
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	5	5	93		0	1		0	0	5	Chronos	1	13	162346	1000		0	0	Chronos				TrialProc10	but his brother likes	0	5	Chronos	1	3	160586	0	1	1747	162333	G	Trials	Filler2	F	2	1	2	alex	green	?	?	?	?	?	?	?	?	?	likes	?	?	?	?	?	?	?	?	?	?	blue	?	?	?	?	?	?	?	?	?	?	but	?	his	brother	likes	orange	and	1	6	159399	94	1	0	160239	94																					0	1	159493	93	0	0	159586	93	1	0	159679	94	0	1	159773	93	0	0	159866	93	1	0	159959	94	0	1	160053	93	0	0	160146	93
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	6	1	93		0	1		0	0	1	Chronos	1	5	168386	1000		0	0	Chronos				TrialProc12	play the piano	0	1	Chronos	0	3	167333	0	5	1048	168381	F	Trials	Filler3	F	3	1	3	my	and	bass	respectively	?	?	?	?	?	?	?	aunt	?	?	?	?	?	?	?	?	?	?	uncle	?	?	?	?	?	?	?	?	?	?	and	?	cousin	play	the	horn	piano	0	7	165960	93	0	1	166800	93	0	0	166893	93	1	0	166986	94													0	0	166053	93	1	0	166146	94	0	1	166240	93	0	0	166333	93	1	0	166426	94	0	1	166520	93	0	0	166613	93	1	0	166706	94
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	7	1	93		0	1		0	0	1	Chronos	0	15	174413	1000		0	0	Chronos				TrialProc06	and mike likes	0	1	Chronos	0	3	172493	0	5	1905	174398	S	Trials	4-5	S	4	1	4	john	?	?	?	?	?	?	?	?	?	?	likes	?	?	?	?	?	?	?	?	?	?	rock	?	?	?	?	?	?	?	?	?	?	and	?	mike	too	?	?	?	0	7	171680	93																									0	0	171773	93	1	0	171866	94	0	1	171960	93	0	0	172053	93	1	0	172146	94												
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	8	1	93		1	0		0	0	1	Chronos	1	14	182106	1001		0	0	Chronos				TrialProc09	brazil enjoys tennis	1	1	Chronos	0	4	179840	0	1	2251	182091	GS	Trials	6-4	GS	5	1	5	canada	?	?	?	?	?	?	?	?	?	?	enjoys	?	?	?	?	?	?	?	?	?	?	soccer	?	?	?	?	?	?	?	?	?	?	and	?	russia	tennis	and	brazil	too	1	6	178746	94																									0	1	178840	93	0	0	178933	93	1	0	179026	94	0	1	179120	93	0	0	179213	93	1	0	179306	94	0	1	179400	93	0	0	179493	93
RSVP_Experiment_1_List_D_2	5	1	1	5	Chronos	5	2919	363842	1	1	Chronos	1	2003	365859	1	1	Chronos	1	1195	367064	<ChronosDeviceInfo><FriendlyName>MyChronos</FriendlyName><DeviceIndex>1</DeviceIndex><SerialNumber>CHR-04303-2970</SerialNumber><EBNVersion>3.0.3.80</EBNVersion><FirmwareVersion>1.33</FirmwareVersion><APIVersion>1.33</APIVersion><USBHostControllerVersion>3.0</USBHostControllerVersion><USBConnectionRoute>USB#ROOT_HUB30#4&769a227&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8} + VID_2266&PID_0007(12)</USBConnectionRoute></ChronosDeviceInfo>	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">18276452800020</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2019-11-25T19:11:36Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Chronos	RSVP_Experiment_1_List_D_2-5-1	74.988	Chronos	1.0.0.351	Chronos	1	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	Chronos	1	1	Chronos	1	2402	369485	1369529443	Full	3.0.3.80	3.0.3.80	11-25-2019	11/25/2019 7:11:38 PM	14:11:38	3.0.3.82	Chronos	9	1	93		1	0		0	0	1	Chronos	1	17	189893	1000		0	0	Chronos				TrialProc09	cancer in the stomach	1	1	Chronos	0	4	186827	0	1	3049	189876	F	Trials	Filler4	F	6	1	6	alcohol	?	?	?	?	?	?	?	?	?	?	can	?	?	?	?	?	?	?	?	?	?	cause	?	?	?	?	?	?	?	?	?	?	cancer	?	in	the	mouth	and	stomach	1	6	185733	94																									0	1	185827	93	0	0	185920	93	1	0	186013	94	0	1	186107	93	0	0	186200	93	1	0	186293	94	0	1	186387	93	0	0	186480	93
